x,y,phi1,Phi,phi2,phase,ci,iq,grain_id
58,0,117.51616188578055,1.796707409576376,63.03250561485961,2,0.6698719065858852,131.65298463739794,4
59,0,115.11685014824377,179.2111453641903,64.0113400655659,2,0.6930579687769566,106.89156419402653,4
60,0,124.71701191899514,1.8014255953367961,65.3209736495286,2,0.5406157948202284,108.74032807023121,5
61,0,123.6050201349039,175.98066731268116,74.39310585777622,2,0.7039520573712748,117.84316143733884,5
62,0,125.74172052813574,177.02977924757195,68.23274914861128,2,0.7126881734111528,133.18675367576486,5
63,0,122.80257908638622,1.1488484474642016,72.72220357794603,2,0.7494074840312284,108.09342130479938,5
64,0,125.29499488401514,176.337821979259,68.52570924680265,2,0.7744580977920651,149.066047515635,5
65,0,132.96582394659578,2.306624992000087,69.93047057420469,2,0.6623831983053435,88.25862669259207,5
66,0,129.83566258447902,177.63440497485254,71.70417204859683,2,0.7952355135001821,116.66701145365465,5
67,0,132.8662003379561,1.2845933843271358,78.107676544591,2,0.8444515336759637,85.06004424644938,5
68,0,141.10627032077318,179.02669210287303,70.32939347150793,2,0.6715120609697895,139.17970777066688,5
69,0,129.86710507876757,2.537045190696065,76.4307304229927,2,0.7824519077382028,91.68669811873227,5
0,1,358.2075261185516,179.03770426613497,4.512548812640459,2,0.6214818829559612,126.67833872784647,0
1,1,359.89052147078775,177.98126927898636,4.725285118248258,2,0.8581014374800886,149.41118582644089,0
2,1,2.200713218658634,1.4115983970024708,5.260175014343497,2,0.754890309282233,123.41050287678146,0
3,1,12.90480502252911,0.47271432624566256,6.934365881929268,2,0.6506819150918808,147.65283835193438,0
4,1,7.092005774002264,179.34078099367642,7.6418981703092665,2,0.7213456563238788,111.53560659866456,0
5,1,9.208184784647477,0.07941557886220107,8.040985073041949,2,0.7549705454233093,152.64311879957626,0
6,1,9.834102079387595,4.196020612376161,9.250624939981812,2,0.5453644432967732,149.37952379807894,0
7,1,8.549164092521675,2.35033667784796,3.086482013797826,2,0.7489788151934578,111.90219617065031,0
8,1,15.090968539459558,177.4996828107831,7.5163002831641545,2,0.8599729179788229,132.23288122231133,0
9,1,17.767172110597198,1.1276463319226888,9.037783661599265,2,0.8949207699973475,119.4838309565479,0
10,1,23.31988729538292,178.4481938542506,7.484291620243424,2,0.8873729084851392,102.88759831983162,0
11,1,21.504223550530057,2.4289154308823475,16.097145165061427,2,0.8015637070097617,132.03679711170057,0
12,1,29.04356552133145,2.0143420546096684,17.19210407836948,2,0.7313593070117852,124.29576595288518,1
13,1,31.893454912916376,0.9902081374703489,7.902456353324537,2,0.7354660953017031,124.8454436104058,1
14,1,33.68558469037441,0.739934444489183,13.147265854431742,2,0.7403706439003224,158.14528194501378,1
15,1,29.077621058932476,4.037527318936389,19.226308438279595,2,0.8021079063480933,103.64219542057113,1
16,1,32.28379083717879,179.8020976647465,18.757746751260292,2,0.6362397226268576,142.3844607424075,1
17,1,32.38267176378232,0.9119458525087478,13.00189444183441,2,0.5980424822640877,168.81816938410128,1
18,1,34.715879454983146,178.07864056581198,20.735252012082505,2,0.6867735099055305,108.88613953050739,1
19,1,36.95677860963896,0.3517763847006039,24.680634378028678,2,0.5686023016008714,123.35277132429422,1
20,1,42.397323582203775,179.49699911054873,29.806742163147945,2,0.7208948336491232,116.96402307622758,1
21,1,40.16185213966506,2.8868796154743697,19.215763044261344,2,0.7843525160872452,163.69243586603943,1
22,1,44.91226456382072,3.0200751746561276,22.435038214671714,2,0.8122122029123954,104.05249092942553,1
23,1,44.620898359632605,1.3849139765316234,32.170099673184986,2,0.6484595908033437,80.74291081882114,1
24,1,48.398410929020315,2.983998768770646,29.535458124468107,2,0.7494932131477791,148.12424972926618,2
25,1,52.76382291427232,3.157965850029809,27.4171050839573,2,0.5473787769262293,153.42721700207898,2
26,1,49.49427495882163,4.085087415115453,33.40794923731437,2,0.5843935530704532,108.00652433879392,2
27,1,55.43567755431202,3.4719512469333758,28.0710065407889,2,0.6914268063936186,100.31581761324207,2
28,1,52.47903383729136,1.6931099449238263,30.604156689551264,2,0.47981632568887533,129.05705196901272,2
29,1,56.95241837009401,0.6779087240309246,29.082078607665526,2,0.8114584561803446,126.85034506659716,2
30,1,61.01354658008132,1.3343692149836521,35.27901868510057,2,0.9164273569412691,124.31715759005522,2
31,1,62.81411390013324,0.5551073510300871,37.29787898492811,2,0.6950979989090134,106.04859092949717,2
32,1,67.53989021361615,1.1340371482571632,33.77219208165211,2,0.6383790631173663,110.10085024371654,2
33,1,62.83446717148751,4.387504567568463,39.29159836388049,2,0.5592656603148595,144.38090252938918,2
34,1,66.98712184079734,1.9963161194589258,37.444685701431915,2,0.7747426541627301,128.41945680668016,2
35,1,72.40249700028241,3.1305850723346333,31.91156980181947,2,0.660536771577326,119.39783468151224,2
36,1,71.3384587173273,178.42819893824424,39.46988295854997,2,0.6924013853728426,77.85933962800766,3
37,1,71.20982468616211,2.7295810397114804,39.320381866431454,2,0.6887150723127824,118.33931749243031,3
38,1,77.27165399633154,2.7086667862320324,45.85346733204959,2,0.7260075696341636,122.80852649118691,3
39,1,77.41772490351252,1.7029121124908728,43.51819895527355,2,0.8054771828297297,133.40474665002745,3
40,1,75.74331330695348,176.7703826399535,46.29337282619922,2,0.6522541318644921,88.13478239551651,3
41,1,84.75406553592275,4.344908666097332,42.63524157304125,2,0.6006302795212674,105.42070701725319,3
42,1,81.44375567398355,1.0520361139830858,43.74638436161092,2,0.7108594355942932,110.76933851813679,3
43,1,88.97128546527536,1.0713363172901662,50.89502071502679,2,0.8933111340827671,129.25822879449322,3
44,1,89.77495096958529,0.2953643786966358,49.340970591167725,2,0.9878188161651064,146.3638880417917,3
45,1,89.93116104159154,0.4743451605476471,49.94517351525179,2,0.8439106616492789,77.3934356201348,3
46,1,92.5516790687837,178.6117589403191,55.792497364842724,2,0.5389263759158256,137.05743351151287,3
47,1,92.9183761876932,1.2990017289899933,57.59470662550403,2,0.7112428831695415,132.44513539465765,3
48,1,96.97449335013596,178.94407492035674,53.59390088148532,2,0.8309195025149445,125.88460440475795,4
49,1,98.42882426562778,179.8476031052705,59.52627179383266,2,0.6461918198958579,155.2261946437528,4
50,1,100.43099959121626,2.729344187833434,51.68145557531333,2,0.7281389214300777,100.00565185625521,4
51,1,102.12832238651355,3.755961507284752,58.165839004102715,2,0.7463359614062393,138.9894484801734,4
52,1,100.29567227341573,1.5629970763256842,56.38945137911533,2,0.8508517066025846,105.4134508964569,4
53,1,110.8568485315899,5.492498603849169,52.97424609217151,2,0.7006540448578936,87.85706769959914,4
54,1,111.74680547287856,179.64892160769148,62.42076445982981,2,0.758798393732992,101.29739275229066,4
55,1,105.40409353958015,3.672468183298529,59.80178061263308,2,0.7535527153913556,148.96237076228678,4
56,1,111.93741962427544,0.8059768172375368,59.62752624784167,2,0.777437870076001,103.61036293758232,4
57,1,108.90955836300631,0.22904798311312957,61.91421566426021,2,0.5233490744660221,115.16736351903106,4
58,1,118.47612000324864,2.566060289241657,71.06155845249299,2,0.8583962959695569,125.40991137355154,4
59,1,111.84478909713665,1.876701217562924,69.74400679434257,2,0.6886579325151954,149.34785868318704,4
60,1,117.25096862649919,1.9718191096398776,69.69290077388347,2,0.9294031004443681,119.45436906155659,5
61,1,128.03860666482674,0.720885762595837,62.79633518814385,2,0.7090386373831757,148.5582532862638,5
62,1,123.02437830346544,4.798139321961392,68.73050440987264,2,0.9549512073647595,75.25245266653705,5
63,1,133.08332191476865,177.24722946599093,70.259279552347,2,0.5756843392348654,126.79361508276888,5
64,1,127.36996400544182,0.8122824862619559,73.49208857949836,2,0.8404412479307509,113.4601156868333,5
65,1,133.8475968565409,177.85521254557887,69.34282939659019,2,0.552298757361628,130.0542890059914,5
66,1,134.83977573542958,0.5326918302358694,71.73701385752845,2,0.5722885068537231,134.06924668929372,5
67,1,137.5425527657484,0.25494632505591985,74.24637534749891,2,0.6701690241002328,119.50351018934293,5
68,1,137.43138237937532,176.82530701640954,74.23176527833273,2,0.8208542690540107,101.2492257710528,5
69,1,141.93721675322305,4.328563998326641,74.09039588645705,2,0.6224688091761154,147.3340525505321,5
0,2,354.9358381521343,0.6402975055574953,357.1779821021262,2,0.7241420381438524,127.49706225086717,0
1,2,3.5347593997417857,3.396771075597914,358.9752410756147,2,0.8669033393923863,118.8719473265857,0
2,2,2.7893877324040615,6.364601329979936,4.7972055601317924,2,0.7642114964161842,137.4126750099109,0
3,2,12.265556503133242,2.7773243859454775,7.646775492330548,2,0.43020884419666305,99.74856704092969,0
4,2,14.39839586534941,6.922974193375997,6.119271076410993,2,0.608459919532939,91.59974816808757,0
5,2,6.252334136455826,1.5931688932757908,2.3107496523677478,2,0.7054966599699779,116.31550313060077,0
6,2,8.133623528206169,0.08332366599322594,5.128601330328137,2,0.6579317131004754,115.22630941627233,0
7,2,15.72992227690768,179.1539074073282,8.77868823593207,2,0.7225102022034862,126.39815198631103,0
8,2,18.613676160677713,1.9376690013743596,14.817188719060065,2,1.0,129.07027716731557,0
9,2,22.817550693722602,4.826740603829316,13.517998047796361,2,0.6950178345385167,125.60902483191953,0
10,2,26.411699579719112,2.9948191903979273,10.872928818320757,2,0.6615133238399395,136.5975313683009,0
11,2,20.111462115683914,4.743652162423064,16.661586771436696,2,0.7526722019512733,154.93926141320156,0
12,2,20.078666183658314,1.7406950951679718,14.973038912545604,2,0.7728513074412385,92.86250302937782,1
13,2,24.329530560796037,5.539145897926527,15.34705662732086,2,0.8364574254285377,115.49657716677532,1
14,2,25.71831479439965,3.881397201071841,21.65976300596097,2,0.7145797611935143,93.05010138794205,1
15,2,27.59187659861008,1.863370108565946,17.86487210583472,2,0.6025563558515334,133.9029304431437,1
16,2,28.679967938951723,4.790958679183433,16.49139895186163,2,0.5974218222517044,142.80545383224896,1
17,2,36.141260147594764,2.0588865843201583,18.98852525264948,2,0.6893953963585725,120.51635332908063,1
18,2,36.70399204471419,4.910043685911962,19.384624786541355,2,0.7184643100512323,120.91806819522535,1
19,2,33.725688348932295,5.156051322278744,28.203301746074352,2,0.7165094036640431,83.4439188720655,1
20,2,37.40494534967392,4.663587031174929,17.834606236897255,2,0.46935797060623896,108.68101825921315,1
21,2,43.308435610855696,4.411972954897433,28.283716300812998,2,0.42241591282647156,106.9294993891605,1
22,2,40.847320108799394,0.6743372978438837,28.623185931084365,2,0.7652342053724959,103.77858476709756,1
23,2,46.53804528430422,3.128894165646086,31.257686342766227,2,0.6468787432144119,131.93878626651957,1
24,2,45.673684633569096,3.620122666469439,28.37635195174167,2,0.7479679219711982,119.34211839317513,2
25,2,54.52936089251392,1.357457652277019,26.860662601432825,2,0.6527276747453958,129.51098185726613,2
26,2,54.200647846228165,2.7403257698337193,28.89000972059352,2,0.6750429606614955,106.99031785532662,2
27,2,55.62056268439612,2.8618436924254858,32.73083515095192,2,0.733527052157508,122.50077525840686,2
28,2,59.569834073501376,1.9461331926956678,34.399166586090324,1,0.7800285677355266,106.58126230375282,2
29,2,62.966732972400536,3.3275845778961965,30.84652976009074,1,0.8370997566169408,131.6729896979001,2
30,2,62.16332453821069,2.444190836266281,34.21928501902928,1,0.7406628437885636,93.70002215869354,2
31,2,62.54142468570928,2.972006526274601,38.97567970445601,1,0.6966792028074615,132.0879014056063,2
32,2,59.85744134680025,1.323117210781206,39.7139985675582,1,0.8922212825970394,137.58324968571833,2
33,2,61.61989179021589,0.7814937542653233,36.69864365052213,1,0.8655377024944004,108.11212789423608,2
34,2,68.6878305989473,3.7060771912869948,40.94805523154744,1,0.7029477428271632,126.43594383600885,2
35,2,72.48996627585753,3.126854077578788,40.568363859596346,1,0.8129030729788368,149.7390314542059,2
36,2,79.26503406704299,0.5968445138371368,42.64148401021346,1,0.7338298183233672,98.75782910288116,3
37,2,73.19619611054374,1.4888205586560537,40.044933038803215,1,0.6491004848388082,132.41965264779483,3
38,2,72.98239814717897,1.76695738206729,43.59719925878241,1,0.602663245864596,95.79177435613477,3
39,2,73.29058476161062,1.2974193333544408,49.154479231893056,1,0.51828220192984,136.0334913163272,3
40,2,77.21990320630096,0.8992809128250654,48.37822769135777,1,0.7814394591810845,131.9025842386063,3
41,2,81.88341563100923,4.4200910995466165,45.35956690036789,2,0.7568243004318049,138.23602553110487,3
42,2,83.77218293873915,1.058870585005762,53.202006068975436,2,0.6901243587942933,100.26189229596362,3
43,2,87.7598189276005,5.231868713182342,51.091614089028724,2,0.576759843659169,120.74717356121985,3
44,2,88.85102871564965,4.001026601329973,46.360265358907945,2,0.5685141246038192,123.42574521286781,3
45,2,89.98253819730397,3.6559107354503455,55.06377721280066,2,0.5576701372751595,97.35068543244074,3
46,2,90.20986486751504,5.724704680241947,52.12193492520522,2,0.8313906712401731,72.82639542974192,3
47,2,94.57708775396527,4.563519151001162,58.00410754916515,2,0.6345954088874224,159.41872527443607,3
48,2,93.57987222318306,5.679744835210643,60.0655710743059,2,0.7125330682990267,93.92085376050368,4
49,2,104.57067463051776,3.593447082017332,52.61803824394226,2,0.7811631958137397,99.60039683529956,4
50,2,100.56020241436983,0.6636831440143185,50.503640968963076,2,0.8012304491805848,106.27048854131255,4
51,2,101.603166076218,3.007613437401487,57.76061205169034,2,0.635491119302722,127.00584763942149,4
52,2,105.77243423268048,3.2361509079241535,58.36158504564245,2,0.7248802297242383,149.9949646531801,4
53,2,109.62483217929527,2.364633750992773,62.418667177265235,2,0.7953937435037459,132.7112178734812,4
54,2,108.34170552269521,3.923087709323578,60.87303248243978,2,0.8135402326613221,132.39636164875887,4
55,2,112.29677735152079,4.304390513496369,64.64909081715969,2,0.6394543583885631,98.73394358817526,4
56,2,112.7006337204035,2.212340534079736,66.24987532492531,2,0.6543647080303158,112.54026675280299,4
57,2,110.26026349812687,2.719757969996387,63.94414299026461,2,0.8644622033596219,122.6689990703373,4
58,2,120.35700106855674,1.454080346438376,61.519604298654734,2,0.8565490443811405,131.4713831934104,4
59,2,122.89358415393832,1.653453891619358,62.245466120038856,2,0.9181592916076566,128.09229574275682,4
60,2,118.6573163030901,7.302808510889632,68.79682925462056,2,0.641759706300305,130.83632377062546,5
61,2,120.94307417598598,1.5058505715653876,71.01278459801027,2,0.7454441462958107,119.7283574862901,5
62,2,124.19816663599192,0.4760660897812863,73.01773391804049,2,0.9658604997485265,129.0224993352592,5
63,2,130.29027023310255,7.049198655846758,71.36454656778857,2,0.6601176179253095,104.45076285944873,5
64,2,127.10015242644731,4.670300181654705,72.66470711119628,2,0.8796032966858511,110.66640155866997,5
65,2,135.36420782880833,2.500289985381889,73.9355445170848,2,0.7474845682391665,118.67692693751545,5
66,2,132.1383857421827,4.274140149458699,74.93163635616489,2,0.7908401256158155,107.4556598812473,5
67,2,132.11517203897895,0.3267254807332769,78.45262996182124,2,0.6382179887713881,131.36346097974095,5
68,2,136.71071759487785,3.3114833647319823,76.72845994296766,2,0.8033706505281479,132.3608719636487,5
69,2,143.25179664035926,2.643896829416462,77.43748325393376,2,0.5952843466260769,165.59585600096074,5
0,3,358.3655758088497,6.087218431951219,5.9859284331492475,2,0.5942539376813311,110.30791999129681,0
1,3,4.572350860230488,4.457474380081556,1.027100189955716,2,0.7504197178209414,152.19539865062634,0
2,3,5.388166731647285,5.517758560892151,9.625523505191696,2,0.9885795003907245,122.99166866491107,0
3,3,4.533301132184645,4.284196151109268,5.516540002796699,2,0.5716875451422567,118.95456957653413,0
4,3,5.453517437904855,6.8335517411538955,7.618387092606694,2,0.42183225340499336,101.10161867969454,0
5,3,11.269136980174931,3.1525376021704945,6.500539126022712,2,0.6574148234794892,103.77512884452639,0
6,3,13.806612937744676,3.276503776535128,7.170717761335231,2,0.8177990152319444,96.3500193734435,0
7,3,14.5889304509268,2.1694285807096185,9.641387721646403,2,0.6567704459463207,96.83504798534476,0
8,3,14.122460777106026,7.0184579890368965,8.643707838513178,2,0.9507992481882768,135.36039474572382,0
9,3,22.514313299771064,3.131755136708587,16.280100335775252,2,0.7389270125032604,159.65774467781378,0
10,3,18.591323665654684,6.590558781599858,12.415668937194976,2,0.8828543101430093,111.93756371427112,0
11,3,18.554619116104462,1.391821709049128,13.538571538376507,2,0.8983604131136456,92.85688045391056,0
12,3,21.56242470753977,3.8676760626638527,16.42820362160971,2,0.7411006420560637,150.8569645586447,1
13,3,25.203949951529736,1.202351109887947,19.66072224786506,2,0.6637979781745676,114.46366932648527,1
14,3,28.252912204715408,7.286188894359684,22.270220646211108,2,0.7211346656333328,112.29152839387042,1
15,3,31.250597835546838,2.6164529352930974,14.406479490346747,2,0.6364980812693883,138.88653964016822,1
16,3,29.87488039885185,3.1267855362171906,25.174791195322783,2,0.8925416068323117,149.3073822986111,1
17,3,31.636313482064363,5.172962882669957,26.02155718732481,2,0.8420108278888354,112.24791761100363,1
18,3,35.33782744946529,2.6887235078997005,21.47482713911404,2,0.7633726245157498,127.20211746078873,1
19,3,35.36278346051127,5.494400639104891,24.7664358458814,2,0.8737107099126429,109.16936010213368,1
20,3,40.65003093621218,179.71570806006383,27.59929657282602,2,0.7890838592274736,137.10682033690264,1
21,3,42.12060766339507,4.268195181306036,26.2361747831075,2,0.8697866265358367,101.01351385392557,1
22,3,43.76786054443565,5.438739751155564,26.483857618174504,2,0.6122744309885957,114.52082866964173,1
23,3,47.005858659761756,7.388053002594979,27.113569619995076,2,0.4649170557298151,140.7167711170412,1
24,3,48.06884167714077,5.44064806117797,29.446811210773717,2,0.7180859245879845,82.01857057690356,2
25,3,51.704307707423595,2.0194306474814665,32.738292703616466,1,0.491623720858229,143.1372627018515,2
26,3,51.41705302329936,179.561683506345,32.15601736388169,1,0.7273799922598151,121.34368722689563,2
27,3,50.5886460318149,8.553189142890933,31.380206202075097,1,0.8338872958836644,69.65264699985204,2
28,3,57.69638935429549,5.083011094241444,33.8943670571112,1,0.8617368919902979,107.1521043320993,2
29,3,59.200698392903114,3.9770643771637824,35.87454588606376,1,0.5982156787031092,131.89483614704156,2
30,3,61.50306959142684,4.706793421012522,37.10348075140161,1,0.669017253695311,107.28626496522098,2
31,3,61.23619564518149,4.874759619757977,33.710964483505926,1,0.7045484007848646,150.23730646481152,2
32,3,66.08314771441651,2.3030972635891356,42.118596593803375,1,0.518706927331447,115.73644132652322,2
33,3,69.26956713504165,5.507090569840763,40.62839959207629,1,0.5969919084727103,87.52899501638927,2
34,3,69.54607080035176,4.7328854240802105,45.65735872330076,1,0.6495550712099367,97.97575768396645,2
35,3,68.30384925475512,0.5278196559158501,40.61240323352178,1,0.7077148340331131,115.53986132771053,2
36,3,77.17931809065485,7.788418017410363,41.76229767219049,1,0.6482597474745988,144.2292477292449,3
37,3,77.03511880366005,1.6652648854396004,41.69445478164302,1,0.6220965521018087,93.64062827540654,3
38,3,74.17674237440173,1.624174004386901,47.20994957997359,1,0.7723676424161995,85.25985254011105,3
39,3,75.96624558850577,2.9465555463359667,50.245198710376194,1,0.6392162630819077,136.6517625500387,3
40,3,84.7224513357715,2.3985169021444026,48.81093643902936,1,0.7296050289692361,137.32864081416264,3
41,3,77.88213104930098,3.44313695643031,43.42021916623426,1,0.8052282858639032,80.68398487983549,3
42,3,84.18267117143782,1.0515236856883758,47.24950252362043,1,0.6206307007375167,121.2359430242462,3
43,3,87.60931426306134,6.48218637497257,54.70203158513245,1,0.7241310200098527,98.10260601759167,3
44,3,91.69955037203596,1.7372356575605412,51.73697869783961,2,0.638013578007908,107.86201825913655,3
45,3,90.60569037889108,1.9534797954646512,52.54465088083126,2,0.7102888679924635,141.31184451279765,3
46,3,95.42885397421063,5.788793371008484,54.12158502763313,2,0.9294890915134545,140.0380015037032,3
47,3,90.29576227431237,4.86653880893326,56.47486438819621,2,0.6230644116362186,125.54659612560911,3
48,3,95.11981037475847,2.4646390122792194,56.36844684007652,2,0.6487066379734576,96.0963984086435,4
49,3,98.13955435272538,0.5514373244345196,60.69534085041206,2,0.6818943059806163,122.33685593349395,4
50,3,102.97938013316362,6.1385762821916705,57.497309359970615,2,0.7630941315628605,139.97862931630357,4
51,3,106.32365481717785,2.6721780863527123,60.386953517712236,2,0.5925929518067914,102.54379406303319,4
52,3,103.8134983645676,3.802106392913378,57.24381064935105,2,0.6118165086031496,118.3467079622526,4
53,3,101.65575733700206,4.495187248520143,57.97087426766375,2,0.8872730436941294,123.10233001203405,4
54,3,110.16568356226253,3.416425478545388,65.95592590926898,2,0.7787422815689276,134.50385097090438,4
55,3,110.26378202427374,5.410097156004683,63.42874401353227,2,0.7911799898781743,113.54169727036756,4
56,3,110.9977885802919,4.475563008312849,65.16045204171294,2,0.7113157973681136,104.09236259667281,4
57,3,113.15536351013479,6.053802100479508,66.34895415467923,2,0.7588115356993381,109.41007719739275,4
58,3,120.14690908857052,3.7616813094858985,68.71547600880761,2,0.7161713235259426,143.8450514333874,4
59,3,113.2226254453166,0.019675924720879756,67.08874991948022,2,0.4146192478101342,103.38112044411199,4
60,3,117.68624662133122,3.574027257486578,71.12367483686832,2,0.5506657799795117,129.52333007809426,5
61,3,125.62377313380918,7.359035567911079,66.92311430477127,2,0.6726028449626672,157.98552083079596,5
62,3,120.9207374022306,6.455599504761597,72.58763539394465,2,0.7866083016966117,86.2701268809326,5
63,3,121.69025948257925,2.4009211332700984,74.4448104562016,2,0.8165719341793375,103.83885097932819,5
64,3,128.8720304766127,4.463927548687789,70.75428200577166,2,0.5853364530031695,80.29748500260406,5
65,3,126.42427504345173,2.4419845581334867,78.31738900408472,2,0.8133050019710186,114.56830451220104,5
66,3,132.72208503339706,2.3273690823848234,68.55957621102179,2,0.7387355119134166,129.47485426511483,5
67,3,131.33081400935453,6.417994608930755,79.86447528016825,2,0.8058257825831281,79.8826620079698,5
68,3,135.81700742803895,5.2599882793792245,75.15165177719379,2,0.6445669721855662,135.1642559842542,5
69,3,143.92465170744083,5.65800585390932,79.66883817962825,2,0.6488290757322902,96.54439623634705,5
0,4,357.1891697240857,6.210406511717912,2.7046316633270813,2,0.8743001223960332,91.81898532570092,0
1,4,358.3371245556499,5.387136030879066,6.009428431285937,2,0.728776999852388,97.45901988272368,0
